datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
3/18/2012 6:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,94,7.0015,11
1/4/2011 1:00,Spring,0,1, Clear + Few clouds,6.56,9.09,59,7.0015,2
4/11/2011 20:00,Summer,0,1, Clear + Few clouds,27.88,31.82,57,35.0008,166
5/7/2012 2:00,Summer,0,1, Clear + Few clouds,20.5,24.24,77,12.998,6
7/9/2012 22:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,58,7.0015,224
12/11/2011 23:00,Winter,0,0, Clear + Few clouds,8.2,12.88,69,0,35
11/2/2012 7:00,Winter,0,1, Mist + Cloudy ,12.3,15.15,70,8.9981,357
10/14/2012 15:00,Winter,0,0, Clear + Few clouds,27.06,31.06,39,27.9993,568
12/18/2012 5:00,Winter,0,1, Clear + Few clouds,15.58,19.695,87,6.0032,36
5/11/2011 13:00,Summer,0,1, Clear + Few clouds,25.42,31.06,50,0,193
12/17/2011 0:00,Winter,0,0, Clear + Few clouds,12.3,14.395,49,19.0012,62
7/10/2012 20:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,83,15.0013,84
9/7/2011 8:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,6.0032,328
11/17/2012 9:00,Winter,0,0, Clear + Few clouds,13.94,15.91,49,15.0013,248
3/18/2011 11:00,Spring,0,1, Clear + Few clouds,22.14,25.76,52,19.0012,159
8/17/2011 0:00,Fall,0,1, Clear + Few clouds,27.06,31.06,69,6.0032,24
1/17/2011 3:00,Spring,1,0, Mist + Cloudy ,7.38,9.09,43,12.998,2
10/6/2012 15:00,Winter,0,0, Clear + Few clouds,24.6,31.06,46,27.9993,620
10/17/2011 11:00,Winter,0,1, Clear + Few clouds,22.96,26.515,43,0,166
7/18/2012 0:00,Fall,0,1, Clear + Few clouds,31.16,36.365,66,11.0014,53
12/11/2011 15:00,Winter,0,0, Clear + Few clouds,12.3,16.665,26,0,266
3/18/2012 7:00,Spring,0,0," Light Snow, Light Rain",17.22,21.21,88,11.0014,42
4/18/2012 20:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,77,7.0015,260
5/16/2011 18:00,Summer,0,1," Light Snow, Light Rain",23.78,27.275,83,12.998,453
10/1/2011 8:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,76,22.0028,67
11/14/2011 5:00,Winter,0,1, Mist + Cloudy ,18.04,21.97,67,16.9979,19
10/9/2012 9:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,77,15.0013,382
1/1/2012 21:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,67,16.9979,71
5/4/2011 11:00,Summer,0,1, Clear + Few clouds,16.4,20.455,82,22.0028,72
10/8/2011 22:00,Winter,0,0, Clear + Few clouds,20.5,24.24,77,0,149
2/18/2011 23:00,Spring,0,1, Clear + Few clouds,21.32,25,8,19.0012,77
10/18/2011 11:00,Winter,0,1, Mist + Cloudy ,24.6,31.06,49,7.0015,147
8/16/2012 17:00,Fall,0,1, Clear + Few clouds,33.62,36.365,34,12.998,897
6/4/2012 3:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,60,11.0014,5
9/5/2011 0:00,Fall,1,0, Mist + Cloudy ,28.7,33.335,74,15.0013,97
7/10/2012 14:00,Fall,0,1, Clear + Few clouds,33.62,36.365,38,11.0014,242
4/17/2011 13:00,Summer,0,0, Clear + Few clouds,20.5,24.24,34,26.0027,343
8/16/2011 17:00,Fall,0,1, Clear + Few clouds,31.16,34.09,45,22.0028,600
4/17/2012 20:00,Summer,0,1, Clear + Few clouds,24.6,30.305,23,19.0012,402
2/13/2012 3:00,Spring,0,1, Clear + Few clouds,4.92,7.575,54,7.0015,1
7/4/2011 18:00,Fall,1,0, Clear + Few clouds,32.8,36.365,46,8.9981,418
8/12/2012 23:00,Fall,0,0, Clear + Few clouds,27.88,31.82,61,0,110
12/12/2012 14:00,Winter,0,1, Mist + Cloudy ,13.94,18.18,46,0,225
3/9/2011 20:00,Spring,0,1, Mist + Cloudy ,13.12,15.91,87,12.998,91
12/10/2012 22:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,82,15.0013,126
3/18/2011 2:00,Spring,0,1, Clear + Few clouds,16.4,20.455,62,12.998,14
5/1/2011 6:00,Summer,0,0, Mist + Cloudy ,16.4,20.455,82,6.0032,13
10/15/2012 2:00,Winter,0,1, Mist + Cloudy ,23.78,27.275,64,23.9994,6
11/18/2012 13:00,Winter,0,0, Clear + Few clouds,16.4,20.455,62,22.0028,447
8/13/2011 21:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,83,26.0027,167
9/8/2012 8:00,Fall,0,0, Clear + Few clouds,28.7,33.335,79,22.0028,230
4/8/2011 1:00,Summer,0,1, Mist + Cloudy ,13.94,16.665,76,8.9981,9
8/18/2011 0:00,Fall,0,1, Clear + Few clouds,27.88,31.82,65,8.9981,56
9/13/2012 21:00,Fall,0,1, Clear + Few clouds,25.42,30.305,65,7.0015,317
2/5/2012 11:00,Spring,0,0, Mist + Cloudy ,10.66,12.88,70,12.998,182
8/3/2012 4:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,16.9979,12
9/2/2011 13:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,65,8.9981,279
4/14/2011 15:00,Summer,0,1, Clear + Few clouds,24.6,31.06,31,6.0032,142
5/16/2011 10:00,Summer,0,1, Clear + Few clouds,25.42,30.305,65,6.0032,112
2/19/2012 21:00,Spring,0,0," Light Snow, Light Rain",10.66,12.88,65,11.0014,36
6/19/2012 2:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,8.9981,15
10/11/2011 15:00,Winter,0,1, Mist + Cloudy ,24.6,28.79,78,11.0014,175
9/4/2011 3:00,Fall,0,0, Clear + Few clouds,26.24,28.79,89,12.998,43
8/13/2012 14:00,Fall,0,1, Clear + Few clouds,32.8,34.85,33,7.0015,248
3/5/2012 15:00,Spring,0,1, Mist + Cloudy ,12.3,14.395,53,12.998,130
8/3/2012 11:00,Fall,0,1, Mist + Cloudy ,34.44,39.395,49,19.0012,263
4/2/2011 17:00,Summer,0,0, Clear + Few clouds,15.58,19.695,54,23.9994,184
7/11/2012 20:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,11.0014,483
9/5/2011 8:00,Fall,1,0, Mist + Cloudy ,27.06,30.305,78,12.998,101
12/2/2011 20:00,Winter,0,1, Clear + Few clouds,15.58,19.695,40,19.0012,190
9/4/2012 3:00,Fall,0,1, Mist + Cloudy ,27.06,29.545,89,6.0032,10
2/6/2011 11:00,Spring,0,0, Clear + Few clouds,13.12,15.15,49,16.9979,117
8/3/2011 9:00,Fall,0,1, Mist + Cloudy ,30.34,34.09,55,12.998,195
12/3/2012 19:00,Winter,0,1, Clear + Few clouds,20.5,24.24,68,6.0032,471
3/11/2011 5:00,Spring,0,1, Clear + Few clouds,12.3,14.395,81,15.0013,7
8/16/2012 5:00,Fall,0,1, Clear + Few clouds,24.6,28.79,78,11.0014,37
10/16/2011 19:00,Winter,0,0, Clear + Few clouds,22.14,25.76,52,26.0027,233
9/4/2012 6:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,89,7.0015,172
12/12/2012 7:00,Winter,0,1, Mist + Cloudy ,10.66,12.88,60,12.998,369
2/12/2012 14:00,Spring,0,0, Clear + Few clouds,6.56,6.06,40,35.0008,111
5/9/2011 6:00,Summer,0,1, Clear + Few clouds,18.04,21.97,72,16.9979,89
10/6/2011 19:00,Winter,0,1, Clear + Few clouds,21.32,25,59,7.0015,343
5/15/2011 22:00,Summer,0,0, Clear + Few clouds,22.96,26.515,83,0,117
1/6/2012 21:00,Spring,0,1, Clear + Few clouds,16.4,20.455,43,15.0013,154
9/13/2012 11:00,Fall,0,1, Clear + Few clouds,27.06,31.06,50,11.0014,254
8/14/2012 14:00,Fall,0,1, Clear + Few clouds,33.62,37.12,41,15.0013,255
11/9/2012 14:00,Winter,0,1, Clear + Few clouds,18.86,22.725,38,12.998,274
8/17/2012 1:00,Fall,0,1, Clear + Few clouds,27.06,12.12,65,7.0015,54
1/17/2011 12:00,Spring,1,0, Mist + Cloudy ,7.38,9.85,47,8.9981,80
9/7/2012 5:00,Fall,0,1, Clear + Few clouds,25.42,28.03,88,0,40
11/9/2012 9:00,Winter,0,1, Clear + Few clouds,13.94,15.15,53,27.9993,327
10/10/2011 1:00,Winter,1,0, Clear + Few clouds,19.68,23.485,88,0,34
7/17/2012 20:00,Fall,0,1, Clear + Few clouds,35.26,37.88,34,11.0014,427
2/7/2012 10:00,Spring,0,1, Clear + Few clouds,13.94,16.665,46,11.0014,116
8/12/2012 7:00,Fall,0,0, Clear + Few clouds,26.24,30.305,65,8.9981,39
2/9/2011 7:00,Spring,0,1, Clear + Few clouds,2.46,5.305,49,7.0015,99
10/19/2012 17:00,Winter,0,1," Light Snow, Light Rain",25.42,30.305,69,23.9994,425
10/15/2011 8:00,Winter,0,0, Clear + Few clouds,18.86,22.725,59,19.0012,125
11/7/2011 19:00,Winter,0,1, Clear + Few clouds,18.86,22.725,59,0,300
9/4/2011 10:00,Fall,0,0, Clear + Few clouds,28.7,33.335,74,8.9981,297
8/3/2012 2:00,Fall,0,1, Clear + Few clouds,27.88,31.82,79,15.0013,14
1/15/2011 9:00,Spring,0,0, Clear + Few clouds,6.56,9.09,64,8.9981,33
11/16/2011 7:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,94,0,137
5/18/2012 8:00,Summer,0,1, Clear + Few clouds,21.32,25,59,8.9981,745
2/17/2012 22:00,Spring,0,1, Clear + Few clouds,14.76,17.425,40,15.0013,107
8/14/2012 10:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,7.0015,208
3/9/2011 8:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,87,8.9981,249
6/8/2011 20:00,Summer,0,1, Clear + Few clouds,32.8,39.395,63,8.9981,280
10/10/2012 2:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,88,0,8
5/13/2011 3:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,88,8.9981,4
5/14/2012 7:00,Summer,0,1," Light Snow, Light Rain",21.32,25,94,12.998,75
10/14/2012 21:00,Winter,0,0, Clear + Few clouds,22.96,26.515,73,30.0026,196
4/3/2011 21:00,Summer,0,0, Mist + Cloudy ,17.22,21.21,44,15.0013,45
8/10/2011 12:00,Fall,0,1, Clear + Few clouds,33.62,36.365,38,19.9995,240
10/14/2011 17:00,Winter,0,1, Clear + Few clouds,23.78,27.275,46,27.9993,481
7/8/2011 21:00,Fall,0,1, Mist + Cloudy ,27.06,30.305,83,16.9979,204
1/7/2012 20:00,Spring,0,0, Clear + Few clouds,20.5,24.24,39,16.9979,170
2/8/2011 12:00,Spring,0,1, Clear + Few clouds,9.84,9.85,38,32.9975,65
11/13/2011 20:00,Winter,0,0, Clear + Few clouds,20.5,24.24,31,23.9994,139
5/1/2011 7:00,Summer,0,0, Mist + Cloudy ,17.22,21.21,77,6.0032,33
10/4/2012 3:00,Winter,0,1, Mist + Cloudy ,25.42,28.03,88,0,11
9/19/2011 16:00,Fall,0,1, Mist + Cloudy ,24.6,30.305,60,11.0014,263
2/12/2011 22:00,Spring,0,0, Clear + Few clouds,9.84,12.88,44,6.0032,45
7/15/2012 21:00,Fall,0,0, Clear + Few clouds,29.52,34.85,79,6.0032,223
7/9/2011 13:00,Fall,0,0, Clear + Few clouds,33.62,37.12,41,15.0013,416
2/9/2011 16:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,37,16.9979,79
3/13/2011 19:00,Spring,0,0, Clear + Few clouds,14.76,16.665,50,23.9994,101
6/4/2011 4:00,Summer,0,0, Clear + Few clouds,21.32,25,59,6.0032,15
1/6/2012 14:00,Spring,0,1, Clear + Few clouds,18.86,22.725,36,12.998,178
11/13/2011 15:00,Winter,0,0, Mist + Cloudy ,20.5,24.24,42,22.0028,310
5/14/2011 12:00,Summer,0,0," Light Snow, Light Rain",21.32,25,100,6.0032,279
3/15/2011 7:00,Spring,0,1, Clear + Few clouds,9.84,12.12,75,11.0014,119
11/19/2011 8:00,Winter,0,0, Clear + Few clouds,10.66,12.12,56,16.9979,92
8/6/2012 19:00,Fall,0,1, Clear + Few clouds,31.98,37.12,59,12.998,640
8/15/2011 18:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,12.998,483
3/8/2012 5:00,Spring,0,1, Clear + Few clouds,17.22,21.21,77,15.0013,29
11/18/2012 3:00,Winter,0,0, Mist + Cloudy ,12.3,15.15,81,11.0014,46
4/14/2012 17:00,Summer,0,0, Mist + Cloudy ,25.42,31.06,33,16.9979,560
1/15/2011 14:00,Spring,0,0, Clear + Few clouds,12.3,14.395,39,19.0012,118
9/18/2012 5:00,Fall,0,1, Mist + Cloudy ,26.24,28.79,89,22.0028,48
10/14/2011 0:00,Winter,0,1, Clear + Few clouds,23.78,27.275,94,6.0032,39
8/1/2012 9:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,74,6.0032,350
2/11/2012 23:00,Spring,0,0," Light Snow, Light Rain",4.92,3.79,50,32.9975,20
8/13/2012 15:00,Fall,0,1, Clear + Few clouds,33.62,36.365,34,15.0013,274
2/2/2011 10:00,Spring,0,1, Mist + Cloudy ,9.02,13.635,100,0,61
2/19/2011 16:00,Spring,0,0, Clear + Few clouds,18.04,21.97,16,43.0006,120
5/12/2012 17:00,Summer,0,0, Mist + Cloudy ,27.06,31.06,36,12.998,576
5/5/2012 8:00,Summer,0,0, Clear + Few clouds,23.78,27.275,83,6.0032,197
8/15/2012 2:00,Fall,0,1, Clear + Few clouds,27.88,31.82,65,0,8
12/7/2011 16:00,Winter,0,1," Light Snow, Light Rain",17.22,21.21,94,12.998,31
8/16/2011 14:00,Fall,0,1, Clear + Few clouds,31.16,34.09,45,27.9993,182
6/7/2011 7:00,Summer,0,1, Mist + Cloudy ,26.24,30.305,69,12.998,334
8/2/2012 15:00,Fall,0,1, Clear + Few clouds,31.98,37.12,62,31.0009,270
9/19/2012 23:00,Fall,0,1, Clear + Few clouds,19.68,23.485,67,6.0032,123
2/13/2012 7:00,Spring,0,1, Clear + Few clouds,4.1,5.305,54,12.998,195
8/7/2012 14:00,Fall,0,1, Mist + Cloudy ,33.62,37.88,46,0,261
5/1/2012 22:00,Summer,0,1, Clear + Few clouds,26.24,30.305,65,0,211
4/10/2011 11:00,Summer,0,0, Mist + Cloudy ,16.4,20.455,87,8.9981,202
9/12/2012 12:00,Fall,0,1, Clear + Few clouds,27.88,31.82,36,8.9981,352
1/10/2011 20:00,Spring,0,1, Clear + Few clouds,6.56,8.335,50,11.0014,74
3/4/2012 13:00,Spring,0,0, Clear + Few clouds,14.76,16.665,37,23.9994,364
5/10/2011 0:00,Summer,0,1, Clear + Few clouds,19.68,23.485,63,0,18
11/9/2012 16:00,Winter,0,1, Clear + Few clouds,18.86,22.725,38,11.0014,434
3/14/2011 9:00,Spring,0,1, Clear + Few clouds,13.12,15.15,53,22.0028,140
6/6/2012 21:00,Summer,0,1, Clear + Few clouds,22.14,25.76,73,11.0014,298
7/2/2012 17:00,Fall,0,1, Clear + Few clouds,34.44,36.365,32,8.9981,747
3/15/2012 6:00,Spring,0,1, Clear + Few clouds,18.04,21.97,72,6.0032,117
2/6/2012 10:00,Spring,0,1, Clear + Few clouds,9.02,12.12,75,7.0015,116
5/5/2012 9:00,Summer,0,0, Clear + Few clouds,25.42,29.545,78,7.0015,284
6/11/2011 3:00,Summer,0,0, Clear + Few clouds,27.88,31.82,83,6.0032,28
8/2/2012 23:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,16.9979,177
9/7/2011 19:00,Fall,0,1, Mist + Cloudy ,26.24,28.79,89,0,226
9/16/2012 4:00,Fall,0,0, Clear + Few clouds,20.5,24.24,72,0,8
11/17/2011 4:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,62,27.9993,4
4/7/2012 14:00,Summer,0,0, Clear + Few clouds,20.5,24.24,22,19.9995,578
11/17/2011 10:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,61,22.0028,81
9/1/2012 22:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,0,78
8/9/2011 23:00,Fall,0,1, Clear + Few clouds,31.16,34.09,48,19.0012,75
7/7/2012 20:00,Fall,0,0, Clear + Few clouds,36.9,40.91,37,11.0014,276
1/12/2012 6:00,Spring,0,1," Light Snow, Light Rain",14.76,17.425,93,8.9981,89
11/12/2011 5:00,Winter,0,0, Clear + Few clouds,9.02,12.88,75,6.0032,4
5/12/2011 22:00,Summer,0,1, Clear + Few clouds,22.14,25.76,83,12.998,172
3/15/2012 1:00,Spring,0,1, Clear + Few clouds,20.5,24.24,59,7.0015,23
1/10/2011 17:00,Spring,0,1, Clear + Few clouds,8.2,11.365,40,7.0015,178
2/19/2012 3:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,36,15.0013,15
11/13/2012 2:00,Winter,0,1," Light Snow, Light Rain",14.76,15.91,87,30.0026,11
12/17/2011 23:00,Winter,0,0, Clear + Few clouds,8.2,11.365,75,0,69
3/15/2011 16:00,Spring,0,1, Mist + Cloudy ,15.58,19.695,46,22.0028,114
12/13/2012 8:00,Winter,0,1, Clear + Few clouds,9.84,11.365,60,12.998,679
12/16/2011 8:00,Winter,0,1, Clear + Few clouds,14.76,16.665,46,27.9993,459
5/15/2011 11:00,Summer,0,0, Clear + Few clouds,24.6,28.79,78,15.0013,322
8/4/2011 18:00,Fall,0,1, Clear + Few clouds,28.7,33.335,74,19.9995,523
1/11/2012 1:00,Spring,0,1, Clear + Few clouds,9.84,12.88,87,6.0032,7
9/4/2011 14:00,Fall,0,0, Clear + Few clouds,31.98,37.88,66,22.0028,361
4/13/2011 6:00,Summer,0,1," Light Snow, Light Rain",15.58,19.695,94,15.0013,34
7/11/2012 12:00,Fall,0,1, Mist + Cloudy ,31.98,34.85,43,0,292
7/11/2012 18:00,Fall,0,1, Clear + Few clouds,31.98,34.09,38,16.9979,814
2/3/2011 14:00,Spring,0,1, Clear + Few clouds,9.02,9.85,37,26.0027,47
12/16/2012 4:00,Winter,0,0, Mist + Cloudy ,13.94,18.18,87,0,11
3/1/2012 3:00,Spring,0,1, Clear + Few clouds,18.86,22.725,94,15.0013,3
3/10/2011 20:00,Spring,0,1," Light Snow, Light Rain",14.76,16.665,0,22.0028,38
11/11/2012 4:00,Winter,0,0, Clear + Few clouds,13.12,16.665,81,7.0015,11
1/3/2012 7:00,Spring,0,1, Clear + Few clouds,5.74,6.06,59,16.9979,170
7/17/2011 3:00,Fall,0,0, Clear + Few clouds,26.24,30.305,69,15.0013,47
3/7/2011 8:00,Spring,0,1, Clear + Few clouds,8.2,9.09,75,26.0027,211
9/18/2011 20:00,Fall,0,0, Mist + Cloudy ,22.14,25.76,68,6.0032,180
9/4/2012 17:00,Fall,0,1, Clear + Few clouds,31.16,36.365,70,23.9994,856
7/17/2011 19:00,Fall,0,0, Clear + Few clouds,31.16,34.85,55,19.0012,379
11/4/2012 18:00,Winter,0,0, Clear + Few clouds,14.76,17.425,43,15.0013,237
2/4/2012 4:00,Spring,0,0, Clear + Few clouds,9.84,12.88,81,6.0032,6
3/2/2011 0:00,Spring,0,1, Clear + Few clouds,9.02,11.365,69,11.0014,8
7/10/2012 11:00,Fall,0,1, Clear + Few clouds,32.8,36.365,46,12.998,249
7/6/2011 17:00,Fall,0,1, Clear + Few clouds,31.98,37.12,59,15.0013,596
3/5/2011 8:00,Spring,0,0, Mist + Cloudy ,12.3,13.635,100,19.9995,45
10/9/2012 1:00,Winter,0,1," Light Snow, Light Rain",14.76,17.425,87,15.0013,13
9/8/2012 4:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,94,15.0013,11
7/5/2012 19:00,Fall,0,1, Mist + Cloudy ,36.08,40.15,39,16.9979,503
1/16/2011 5:00,Spring,0,0, Mist + Cloudy ,10.66,12.88,56,11.0014,2
3/18/2012 19:00,Spring,0,0, Clear + Few clouds,22.96,26.515,64,11.0014,352
4/13/2012 9:00,Summer,0,1, Clear + Few clouds,17.22,21.21,41,11.0014,330
8/13/2011 9:00,Fall,0,0, Mist + Cloudy ,28.7,33.335,74,11.0014,208
7/9/2011 2:00,Fall,0,0, Clear + Few clouds,26.24,28.79,89,11.0014,55
11/7/2011 7:00,Winter,0,1, Mist + Cloudy ,11.48,15.91,93,0,311
3/16/2012 17:00,Spring,0,1," Light Snow, Light Rain",19.68,23.485,82,6.0032,258
5/15/2011 6:00,Summer,0,0, Mist + Cloudy ,21.32,25,100,8.9981,17
7/11/2012 19:00,Fall,0,1, Clear + Few clouds,30.34,33.335,48,15.0013,633
6/10/2011 5:00,Summer,0,1, Clear + Few clouds,27.06,30.305,78,11.0014,28
4/14/2011 17:00,Summer,0,1, Clear + Few clouds,24.6,30.305,28,0,388
1/14/2012 12:00,Spring,0,0, Clear + Few clouds,9.02,10.605,41,16.9979,219
8/5/2011 3:00,Fall,0,1, Clear + Few clouds,26.24,29.545,78,6.0032,6
11/9/2012 6:00,Winter,0,1, Clear + Few clouds,10.66,13.635,65,7.0015,131
8/3/2011 3:00,Fall,0,1, Mist + Cloudy ,31.16,34.85,55,6.0032,4
7/1/2012 20:00,Fall,0,0, Clear + Few clouds,34.44,37.12,39,8.9981,332
10/14/2012 16:00,Winter,0,0, Clear + Few clouds,26.24,31.06,41,19.9995,581
9/12/2011 8:00,Fall,0,1, Clear + Few clouds,24.6,28.79,78,6.0032,408
4/7/2012 10:00,Summer,0,0, Clear + Few clouds,17.22,21.21,28,16.9979,363
11/14/2012 16:00,Winter,0,1, Clear + Few clouds,13.94,17.425,46,7.0015,321
4/12/2012 15:00,Summer,0,1, Clear + Few clouds,19.68,23.485,31,16.9979,211
4/18/2012 5:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,39,19.0012,34
12/6/2012 23:00,Winter,0,1, Clear + Few clouds,9.84,12.12,65,11.0014,93
2/15/2011 14:00,Spring,0,1, Clear + Few clouds,13.94,15.91,19,15.0013,79
6/10/2012 3:00,Summer,0,0, Clear + Few clouds,26.24,30.305,73,7.0015,29
5/3/2012 15:00,Summer,0,1, Clear + Few clouds,27.06,31.06,61,12.998,283
9/19/2011 7:00,Fall,0,1, Mist + Cloudy ,20.5,24.24,82,15.0013,332
1/10/2011 15:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,40,15.0013,45
2/17/2011 10:00,Spring,0,1, Clear + Few clouds,15.58,19.695,54,12.998,88
2/13/2012 15:00,Spring,0,1, Clear + Few clouds,14.76,17.425,27,8.9981,155
5/9/2012 0:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,83,12.998,35
1/8/2012 0:00,Spring,0,0, Clear + Few clouds,15.58,19.695,40,19.0012,91
11/12/2012 2:00,Winter,1,0, Clear + Few clouds,16.4,20.455,76,8.9981,20
7/18/2011 18:00,Fall,0,1, Clear + Few clouds,33.62,38.635,49,23.9994,558
1/11/2012 6:00,Spring,0,1, Clear + Few clouds,8.2,10.605,86,8.9981,74
4/10/2011 15:00,Summer,0,0, Clear + Few clouds,20.5,24.24,77,15.0013,297
3/11/2012 12:00,Spring,0,0, Clear + Few clouds,16.4,20.455,37,19.9995,410
10/5/2012 9:00,Winter,0,1, Clear + Few clouds,24.6,30.305,60,6.0032,384
9/10/2012 12:00,Fall,0,1, Clear + Few clouds,26.24,31.06,44,26.0027,332
3/4/2012 17:00,Spring,0,0, Clear + Few clouds,13.94,14.395,31,36.9974,263
7/6/2011 10:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,79,6.0032,43
1/18/2012 2:00,Spring,0,1, Mist + Cloudy ,18.04,21.97,51,32.9975,2
6/12/2012 17:00,Summer,0,1, Mist + Cloudy ,27.06,29.545,89,19.0012,681
10/16/2012 6:00,Winter,0,1, Clear + Few clouds,17.22,21.21,67,11.0014,172
11/8/2011 7:00,Winter,0,1, Clear + Few clouds,12.3,15.91,87,7.0015,323
9/3/2011 13:00,Fall,0,0, Clear + Few clouds,28.7,32.575,65,15.0013,353
2/18/2011 2:00,Spring,0,1, Clear + Few clouds,18.04,21.97,72,19.0012,7
4/16/2011 15:00,Summer,0,0," Light Snow, Light Rain",21.32,25,83,39.0007,78
12/13/2012 12:00,Winter,0,1, Clear + Few clouds,14.76,16.665,40,16.9979,282
11/10/2012 7:00,Winter,0,0, Clear + Few clouds,10.66,13.635,87,7.0015,71
5/12/2011 17:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,57,12.998,594
3/15/2012 8:00,Spring,0,1, Clear + Few clouds,18.04,21.97,77,7.0015,623
8/13/2011 19:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,79,19.0012,237
5/17/2012 21:00,Summer,0,1, Clear + Few clouds,23.78,27.275,40,7.0015,299
6/9/2011 10:00,Summer,0,1, Clear + Few clouds,35.26,40.91,50,19.0012,94
1/16/2011 18:00,Spring,0,0, Clear + Few clouds,8.2,10.605,40,11.0014,67
3/10/2011 6:00,Spring,0,1," Light Snow, Light Rain",14.76,16.665,0,22.0028,12
5/13/2011 20:00,Summer,0,1, Mist + Cloudy ,21.32,25,83,8.9981,152
3/3/2012 17:00,Spring,0,0, Clear + Few clouds,20.5,24.24,23,22.0028,385
11/6/2012 11:00,Winter,0,1, Clear + Few clouds,13.12,16.665,45,8.9981,216
5/15/2011 23:00,Summer,0,0, Clear + Few clouds,22.14,25.76,88,15.0013,69
3/1/2011 7:00,Spring,0,1, Clear + Few clouds,8.2,9.09,59,22.0028,107
1/4/2012 17:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,40,12.998,281
4/4/2011 18:00,Summer,0,1, Mist + Cloudy ,29.52,31.82,23,32.9975,386
5/19/2012 21:00,Summer,0,0, Clear + Few clouds,26.24,31.06,50,0,259
9/11/2011 1:00,Fall,0,0, Mist + Cloudy ,25.42,28.03,88,0,88
10/7/2011 17:00,Winter,0,1, Clear + Few clouds,24.6,31.06,56,16.9979,563
4/5/2011 6:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,88,22.0028,38
7/18/2012 13:00,Fall,0,1, Clear + Few clouds,38.54,42.425,33,0,203
3/12/2011 13:00,Spring,0,0, Clear + Few clouds,14.76,16.665,51,23.9994,157
6/18/2012 12:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,78,8.9981,168
7/9/2011 1:00,Fall,0,0, Mist + Cloudy ,26.24,28.79,89,7.0015,53
5/16/2012 4:00,Summer,0,1, Clear + Few clouds,22.14,25.76,94,8.9981,4
5/5/2012 6:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,94,0,42
4/10/2011 10:00,Summer,0,0, Mist + Cloudy ,16.4,20.455,87,0,150
6/6/2012 4:00,Summer,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,10
3/10/2012 2:00,Spring,0,0, Clear + Few clouds,10.66,12.12,41,16.9979,42
11/6/2012 5:00,Winter,0,1, Mist + Cloudy ,9.02,11.365,64,12.998,41
9/17/2012 7:00,Fall,0,1, Clear + Few clouds,21.32,25,77,0,492
12/5/2011 7:00,Winter,0,1, Clear + Few clouds,13.12,17.425,90,0,283
3/15/2012 22:00,Spring,0,1, Clear + Few clouds,21.32,25,68,8.9981,169
9/8/2011 18:00,Fall,0,1," Light Snow, Light Rain",26.24,28.03,94,23.9994,68
10/15/2011 11:00,Winter,0,0, Clear + Few clouds,22.96,26.515,40,26.0027,374
9/14/2011 21:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,65,15.0013,213
4/5/2011 1:00,Summer,0,1," Light Snow, Light Rain",25.42,31.06,57,27.9993,15
2/15/2012 3:00,Spring,0,1, Clear + Few clouds,11.48,15.91,75,0,3
2/18/2012 7:00,Spring,0,0, Clear + Few clouds,9.84,14.395,70,0,41
